dia,turno,tms_x_turno,dosificacion_acido_x_dia_kg_tms,flujo_sx_hg,flujo_sx_lg,flujo_lix_hg,flujo_lix_lg,ph_pls_hg,ph_pls_lg
2025-07-19,B,19224.508032453658,33.94122012208738,845.8324381510416,871.3719889322916,1087.71044921875,895.1902669270834,1.409999966621399,1.3899999856948853
2025-07-20,A,18653.69405662546,,847.0402018229166,873.6436360677084,1247.7408854166667,909.8048502604166,1.4199999570846558,1.399999976158142
2025-07-20,B,19286.14982453252,36.758453839938,842.1483561197916,875.6551106770834,1283.3307291666667,898.8107096354166,1.440000057220459,1.409999966621399
2025-07-21,A,18097.75840216387,,813.23486328125,875.786865234375,1199.4561360677083,888.898193359375,1.440000057220459,1.409999966621399
2025-07-21,B,19564.448933199325,38.505443589290756,802.9541015625,870.71533203125,989.6728515625,953.4554036458334,1.3899999856948853,1.3200000524520874
2025-07-22,A,17086.909817495212,,803.1796875,831.4791666666666,1064.7495930989583,933.3658040364584,1.440000057220459,1.409999966621399
2025-07-22,B,12976.710302302703,40.697693595265676,801.6451822916666,822.410400390625,970.8922526041666,1027.4295247395833,1.3899999856948853,1.3200000524520874
2025-07-23,A,10810.259963947878,,803.1470540364584,821.6307779947916,1151.061767578125,981.1366373697916,1.350000023841858,1.4199999570846558
2025-07-23,B,18524.229135141,41.014179450542024,828.139892578125,850.6813151041666,1120.7965494791667,929.8465169270834,1.409999966621399,1.5
2025-07-24,A,18263.93135321139,,862.0026041666666,865.091796875,1074.3719889322917,921.4066569010416,1.3600000143051147,1.399999976158142
2025-07-24,B,18962.78092426175,40.38148705680002,863.7644856770834,869.0453287760416,1128.9007975260417,905.1131184895834,1.3300000429153442,1.3600000143051147
2025-07-25,A,19079.798079501576,,865.6514485677084,867.0370279947916,1296.4131673177083,911.5760091145834,1.2999999523162842,1.309999942779541
2025-07-25,B,19159.834928277513,36.51316422717657,864.9698893229166,871.1532389322916,1233.2639973958333,904.5181477864584,1.2799999713897705,1.2999999523162842
2025-07-26,A,17446.65890377829,,867.07763671875,870.6985677083334,1166.7267252604167,903.946044921875,1.309999942779541,1.3200000524520874
2025-07-26,B,19083.809311950492,34.288637983037994,865.5122884114584,873.422119140625,1152.8672688802083,883.966796875,1.409999966621399,1.4199999570846558
2025-07-27,A,16205.641194232167,,866.3072102864584,872.8372395833334,1060.9649251302083,905.8374837239584,1.4199999570846558,1.399999976158142
2025-07-27,B,19272.564635705585,36.34033823976667,841.5974934895834,873.072021484375,1051.4388834635417,905.6109212239584,1.3600000143051147,1.3600000143051147
2025-07-28,A,12930.056373457332,,831.0253092447916,842.5,1124.6014811197917,1013.8053385416666,1.440000057220459,1.3899999856948853
2025-07-28,B,19173.701742109453,36.96825760173303,806.0813802083334,838.478271484375,990.6245930989584,1047.2964680989583,1.4199999570846558,1.4299999475479126
2025-07-29,A,13398.867705245237,,833.5525716145834,833.079345703125,1135.460205078125,961.858642578125,1.3799999952316284,1.3799999952316284
2025-07-29,B,18316.39421938293,33.503743482404104,843.7275390625,841.7157389322916,1124.62939453125,965.1282552083334,1.350000023841858,1.3700000047683716
2025-07-30,A,18987.77217827006,,845.057373046875,843.5839029947916,1114.341064453125,919.4931640625,1.350000023841858,1.399999976158142
2025-07-30,B,14447.559358739549,32.23237068270408,865.1630859375,864.7972819010416,1144.068359375,883.514404296875,1.350000023841858,1.399999976158142
2025-07-31,A,9.815421901335214e-07,,870.3006184895834,869.0293782552084,975.3683268229166,843.9065755208334,1.3300000429153442,1.409999966621399
2025-07-31,B,17135.715628486265,31.38474118204672,869.58251953125,868.8483072916666,1240.9662272135417,899.4737141927084,1.3600000143051147,1.399999976158142
2025-08-01,A,15784.06509352593,,869.5187174479166,870.4890950520834,1218.5945638020833,908.3662923177084,1.3799999952316284,1.409999966621399
2025-08-01,B,15991.91851956577,34.26644516367997,869.1204427083334,874.5559895833334,1208.516357421875,876.7208658854166,1.350000023841858,1.3799999952316284
2025-08-02,A,17926.419678554452,,870.2064615885416,876.6940104166666,1188.2249348958333,913.7176920572916,1.3799999952316284,1.3899999856948853
2025-08-02,B,18933.103967312327,37.28181658565993,855.7435709635416,879.3860677083334,1217.2344563802083,904.2954915364584,1.3799999952316284,1.3799999952316284
2025-08-03,A,18664.82446828106,,847.2298177083334,862.5447591145834,1021.3893229166666,917.5563151041666,1.3700000047683716,1.3300000429153442
2025-08-03,B,19145.667761229863,39.243075466811845,846.3173828125,194.57535807291666,957.7689615885416,903.1973470052084,1.3899999856948853,1.3200000524520874
2025-08-04,A,16752.739795372403,,847.4759928385416,853.8350423177084,1104.7718098958333,956.294189453125,1.3899999856948853,1.309999942779541
2025-08-04,B,18812.30284087649,39.47696659216159,845.4330240885416,847.5072428385416,1074.8754069010417,985.5067545572916,1.350000023841858,1.309999942779541
2025-08-05,A,15083.440275804925,,846.8936360677084,849.9423828125,1153.788818359375,926.3760579427084,1.3300000429153442,1.309999942779541
2025-08-05,B,17752.973531470034,36.09590276686682,845.023193359375,855.0826822916666,1155.9383138020833,859.1559244791666,1.350000023841858,1.3600000143051147
2025-08-06,A,18835.967416270738,,846.2478841145834,858.467041015625,1164.7250162760417,893.661376953125,1.3300000429153442,1.340000033378601
2025-08-06,B,19143.020391335478,35.448285426142206,843.3599446614584,858.7840983072916,1252.91455078125,895.8539225260416,1.350000023841858,1.350000023841858
2025-08-07,A,7700.29772360129,,844.2989908854166,860.0091959635416,1135.6088053385417,864.4537760416666,1.3300000429153442,1.3300000429153442
2025-08-07,B,17707.054806809403,32.79365683625329,841.9403483072916,861.4308268229166,1097.359619140625,863.868408203125,1.350000023841858,1.350000023841858
2025-08-08,A,16427.40279713384,,842.7499186197916,861.3154296875,1127.9851888020833,897.2897135416666,1.350000023841858,1.3300000429153442
2025-08-08,B,18573.578809166374,32.52423068600712,840.7688802083334,862.2076822916666,1112.7621256510417,869.306396484375,1.3899999856948853,1.350000023841858
2025-08-09,A,18378.65998913995,,779.5230305989584,847.4969075520834,1112.1532389322917,793.97021484375,1.350000023841858,1.2999999523162842
2025-08-09,B,18961.10004590598,33.82132072661154,793.051025390625,837.9175618489584,964.5597330729166,859.5773111979166,1.3899999856948853,1.3600000143051147
2025-08-10,A,8490.963630625154,,793.388671875,814.9534505208334,1080.4117838541667,943.9090983072916,1.350000023841858,1.309999942779541
2025-08-10,B,18855.95299816364,40.244025128647344,791.3378092447916,814.5912272135416,853.8868815104166,908.3954264322916,1.399999976158142,1.409999966621399
2025-08-11,A,16861.96844496595,,792.5096842447916,811.0995279947916,1142.8739420572917,906.1997884114584,1.3300000429153442,1.3600000143051147
2025-08-11,B,18742.258136012977,39.189729253813674,791.3763834635416,815.5946451822916,1121.564208984375,877.6045735677084,1.3300000429153442,1.3700000047683716
2025-08-12,A,18599.610167435567,,799.8794759114584,817.735107421875,1100.3776041666667,911.9027506510416,1.2699999809265137,1.3600000143051147
2025-08-12,B,18696.73948302526,31.682457159326855,811.5459798177084,822.3999837239584,1160.9296061197917,874.7135416666666,1.2999999523162842,1.3300000429153442
2025-08-13,A,8362.522449841104,,819.2357584635416,824.096923828125,1070.9334309895833,854.1282552083334,1.350000023841858,1.3600000143051147
2025-08-13,B,18502.09601279391,27.62816084778296,828.184326171875,823.8150227864584,1225.2345377604167,825.1014811197916,1.350000023841858,1.340000033378601
2025-08-14,A,16739.20752227113,,840.3882649739584,836.9303385416666,1219.9103190104167,854.5927734375,1.409999966621399,1.350000023841858
2025-08-14,B,19000.559954178814,27.727936412932586,849.4112141927084,851.48388671875,1174.3286946614583,871.5397135416666,1.4199999570846558,1.340000033378601
2025-08-15,A,18996.20559124035,,850.3948567708334,850.664306640625,1117.392333984375,885.8943684895834,1.4299999475479126,1.309999942779541
2025-08-15,B,18555.925569344672,32.07461102139045,834.5389811197916,855.7216796875,1081.8863932291667,903.8751627604166,1.440000057220459,1.340000033378601
2025-08-16,A,16548.157201586477,,803.7068684895834,834.147705078125,990.4307454427084,949.8028157552084,1.4299999475479126,1.2999999523162842
2025-08-16,B,19029.992900997644,32.54581805578187,793.312744140625,826.0972493489584,935.9178873697916,951.193359375,1.399999976158142,1.309999942779541
2025-08-17,A,17108.156403208915,,792.823486328125,825.5089518229166,1142.627685546875,853.238525390625,1.3899999856948853,1.3300000429153442
2025-08-17,B,15022.966423470383,34.77625123863378,790.1564127604166,827.5851236979166,1118.1385904947917,808.2399088541666,1.3899999856948853,1.3700000047683716
2025-08-18,A,14060.731827902706,,807.7525227864584,822.0262858072916,1118.8753255208333,798.59423828125,1.3899999856948853,1.3700000047683716
2025-08-18,B,14438.016815949142,32.05860058691037,815.75732421875,827.4038899739584,1097.5454915364583,805.8165690104166,1.3600000143051147,1.3700000047683716
2025-08-19,A,7580.065186703107,,816.9637044270834,829.7515462239584,1166.6640625,802.511474609375,1.340000033378601,1.3300000429153442
2025-08-19,B,14839.574467933424,29.969259557704206,816.3148600260416,834.509521484375,1099.136474609375,786.0515950520834,1.4199999570846558,1.399999976158142
2025-08-20,A,14561.362868680106,,818.0009765625,845.1434733072916,1137.2279459635417,801.33984375,1.3700000047683716,1.3600000143051147
2025-08-20,B,18290.740785401296,28.266378609353794,817.0673828125,853.121337890625,1199.159912109375,846.84716796875,1.399999976158142,1.399999976158142
2025-08-21,A,19100.27971727772,,818.6739095052084,854.1787109375,1211.179931640625,870.531982421875,1.3600000143051147,1.350000023841858
2025-08-21,B,19440.80313433946,29.34063903584771,817.4032389322916,851.865478515625,1039.2604166666667,874.71630859375,1.4500000476837158,1.409999966621399
2025-08-22,A,18037.0260922979,,823.2091633999613,860.8270925138426,781.2920735677084,672.3902180989584,1.4500000476837158,1.409999966621399
2025-08-22,B,15060.077968714157,28.674109923651738,799.0561056856845,793.41168518975,899.788330078125,746.5679524739584,1.440000057220459,1.3600000143051147
2025-08-23,A,19374.778615096482,,755.7278645833334,752.7980143229166,968.0144856770834,831.3837076822916,1.440000057220459,1.3600000143051147
2025-08-23,B,18709.578833653497,32.25471249326064,724.5586751302084,718.5005696614584,1149.2144368489583,812.5502115885416,1.5,1.3799999952316284
2025-08-24,A,19537.523320292108,,725.3734537760416,721.652099609375,1103.5126139322917,753.0396321614584,1.4299999475479126,1.350000023841858
2025-08-24,B,16717.942158918675,35.0372001354774,724.54833984375,726.1437174479166,1059.750732421875,769.5139973958334,1.3899999856948853,1.3700000047683716
2025-08-25,A,15459.445753467253,,728.0703125,725.9554036458334,1049.0400390625,723.6747233072916,1.350000023841858,1.340000033378601
2025-08-25,B,7471.08273946968,37.18797847431476,678.9001937380405,675.4351758216177,694.3443196614584,447.0028483072917,1.350000023841858,1.340000033378601
2025-08-26,A,8054.459335994898,,716.1157674825314,697.1562202180518,890.618896484375,623.307861328125,1.350000023841858,1.3600000143051147
2025-08-26,B,19232.297554703142,33.03470630865949,754.38720703125,712.9146321614584,1008.6826985677084,631.3293050130209,1.350000023841858,1.309999942779541
2025-08-27,A,16995.311827700843,,755.7371419270834,711.1044108072916,1274.80615234375,551.9513753255209,1.3300000429153442,1.3200000524520874
2025-08-27,B,18800.458509215878,29.538964800808277,752.7111002604166,704.6494954427084,1071.9586588541667,825.5390625,1.350000023841858,1.309999942779541
2025-08-28,A,17965.419313775474,,753.9322102864584,706.0625813802084,992.6128743489584,799.40380859375,1.3799999952316284,1.2699999809265137
2025-08-28,B,17915.493731917595,31.867639447855456,752.2674153645834,707.9319661458334,1019.498291015625,731.4710286458334,1.409999966621399,1.309999942779541
2025-08-29,A,15006.5398232889,,752.5435384114584,702.545166015625,850.6832682291666,835.9917805989584,1.4299999475479126,1.2999999523162842
2025-08-29,B,16818.87593485651,38.03469557786349,778.4385579427084,706.025146484375,1034.3553873697917,789.1293131510416,1.4199999570846558,1.3200000524520874
2025-08-30,A,17424.587606493864,,757.739013671875,741.3120930989584,1043.3692220052083,848.6898600260416,1.4299999475479126,1.3200000524520874
2025-08-30,B,16968.184275120817,37.28835827523278,747.6478678385416,753.93603515625,1102.1912434895833,796.2962239583334,1.4199999570846558,1.340000033378601
2025-08-31,A,338.8021174038156,,748.328857421875,756.4547526041666,942.296142578125,715.71484375,1.3799999952316284,1.340000033378601
2025-08-31,B,17476.97790291464,40.962614441890814,746.7779947916666,754.9597981770834,1011.4916178385416,747.8465169270834,1.3799999952316284,1.3200000524520874
2025-09-01,A,17767.638775476113,,713.2193638863764,709.0165070302921,542.9165852864584,296.0163167317708,1.3700000047683716,1.3700000047683716
2025-09-01,B,17705.703631689797,29.03673378666245,755.6971028645834,734.8938802083334,1119.769775390625,741.3028971354166,1.3799999952316284,1.350000023841858
2025-09-02,A,790.7859183358848,,756.9589029947916,737.9811197916666,1070.7322591145833,672.5902099609375,1.409999966621399,1.340000033378601
2025-09-02,B,11899.084321645798,43.59303834778995,755.4292805989584,739.032958984375,1033.5445149739583,773.0830078125,1.4700000286102295,1.3600000143051147
2025-09-03,A,19062.427520388555,,756.8409830729166,737.4794921875,1081.6404622395833,825.4705403645834,1.4700000286102295,1.340000033378601
2025-09-03,B,16775.22137426722,29.365765681044365,755.3231608072916,735.5165201822916,1076.6141764322917,755.3250325520834,1.4500000476837158,1.3799999952316284
2025-09-04,A,18550.68158190541,,769.147216796875,755.5140787760416,1104.4583333333333,781.12255859375,1.440000057220459,1.3799999952316284
2025-09-04,B,17013.51907405749,32.646312263040656,756.2249348958334,757.390869140625,1104.3868001302083,772.1279296875,1.440000057220459,1.3700000047683716
2025-09-05,A,18892.211948700307,,537.900390625,758.5633951822916,846.3130696614584,842.4153645833334,1.4299999475479126,1.3300000429153442
2025-09-05,B,16705.479227182623,37.529962080942845,705.1366373697916,771.5614420572916,1008.2146809895834,945.2332356770834,1.4299999475479126,1.350000023841858
2025-09-06,A,13972.200945234366,,780.2098795572916,790.4261067708334,990.7850748697916,903.4754231770834,1.409999966621399,1.3200000524520874
2025-09-06,B,18982.49904812679,37.45565883618004,787.9424641927084,802.186279296875,1186.9908040364583,904.9242350260416,1.3799999952316284,1.3300000429153442
2025-09-07,A,19168.47475476959,,795.9171549479166,806.1763509114584,1196.5635579427083,814.5498046875,1.3700000047683716,1.3600000143051147
2025-09-07,B,18407.44409386508,28.74447340465357,794.4332682291666,807.700439453125,1128.2058919270833,724.146240234375,1.3899999856948853,1.340000033378601
2025-09-08,A,16886.51228876202,,795.8431803385416,805.5521647135416,1110.247802734375,760.6446126302084,1.3899999856948853,1.350000023841858
2025-09-08,B,19001.905872246327,24.26604583386663,794.474853515625,804.2876790364584,1116.0127766927083,852.9944661458334,1.4900000095367432,1.3799999952316284
2025-09-09,A,18742.274647136815,,795.6853841145834,807.888427734375,1129.7451985677083,820.8457845052084,1.590000033378601,1.3899999856948853
2025-09-09,B,19666.597328287302,35.13563222745748,817.414306640625,824.2290852864584,1260.464111328125,826.6028645833334,1.600000023841858,1.3899999856948853
2025-09-10,A,7786.304422645806,,831.8368326822916,821.14892578125,1036.4479166666667,833.0865071614584,1.4500000476837158,1.340000033378601
2025-09-10,B,19266.08573848027,33.96298791077894,830.0719401041666,816.5967610677084,1003.1743977864584,951.6477864583334,1.3899999856948853,1.350000023841858
2025-09-11,A,16737.673945710834,,830.2610677083334,813.6146647135416,904.075439453125,926.6617838541666,1.3799999952316284,1.2999999523162842
2025-09-11,B,15367.971169620654,34.16439682366666,826.909912109375,818.900146484375,1179.757568359375,996.1549479166666,1.3899999856948853,1.2799999713897705
2025-09-12,A,18449.328112400857,,827.2093098958334,819.4408365885416,975.2825520833334,957.4015299479166,1.3799999952316284,1.2599999904632568
2025-09-12,B,17549.639258608415,31.111725746387705,824.3209635416666,824.1571451822916,1169.8789876302083,877.6298014322916,1.3899999856948853,1.2999999523162842
2025-09-13,A,15912.885803614408,,825.3369140625,827.7783203125,1169.1365559895833,812.5319010416666,1.409999966621399,1.3200000524520874
2025-09-13,B,19549.885959373965,30.068715641479898,824.1748046875,830.9481608072916,1183.3394368489583,756.753173828125,1.340000033378601,1.2799999713897705
2025-09-14,A,18905.970329514297,,825.4336751302084,831.736572265625,1229.3961588541667,796.1930338541666,1.2599999904632568,1.2400000095367432
2025-09-14,B,19435.29950153173,29.313322301337504,825.1219075520834,843.5375162760416,1166.6070963541667,847.8734537760416,1.2799999713897705,1.2400000095367432
2025-09-15,A,15581.402513546293,,835.1087239583334,844.19921875,1198.46923828125,886.4178873697916,1.2899999618530273,1.2100000381469727
2025-09-15,B,14756.760305334295,31.07076739048173,852.1443684895834,841.948486328125,1042.2906901041667,833.3256022135416,1.340000033378601,1.2100000381469727
2025-09-16,A,19150.837019919796,,852.3497721354166,841.9204915364584,1099.836669921875,892.631591796875,1.340000033378601,1.2200000286102295
2025-09-16,B,19538.972584347906,31.066836779352254,850.9659016927084,838.1555989583334,936.4622395833334,854.9898274739584,1.440000057220459,1.2400000095367432
2025-09-17,A,6545.495616408343,,832.3706868489584,832.90966796875,1101.0411783854167,927.177978515625,1.340000033378601,1.1799999475479126
2025-09-17,B,17354.177228112218,31.063605130905017,829.8741861979166,838.82568359375,1061.7081705729167,943.900634765625,1.4500000476837158,1.2100000381469727
2025-09-18,A,18990.891487804303,,847.5372721354166,853.5132649739584,1140.3911946614583,923.353515625,1.340000033378601,1.159999966621399
2025-09-18,B,14373.19548603996,32.34465851998283,865.2945149739584,879.5503743489584,1179.8138020833333,895.9920247395834,1.3899999856948853,1.190000057220459
2025-09-19,A,14228.119281287209,,861.4976399739584,879.0148111979166,1161.743896484375,838.5362955729166,1.2799999713897705,1.2400000095367432
2025-09-19,B,19446.866175122585,27.51716110462702,851.3623046875,878.0297037760416,1120.0638834635417,901.2548828125,1.3799999952316284,1.2599999904632568
2025-09-20,A,16528.51665381848,,851.1725260416666,878.6389973958334,1283.8287760416667,870.1905110677084,1.4199999570846558,1.2599999904632568
2025-09-20,B,18251.19481828256,27.21212913911577,850.6415201822916,879.5640462239584,1203.33349609375,862.3622233072916,1.4199999570846558,1.3200000524520874
2025-09-21,A,16972.285402840647,,852.2884928385416,877.804931640625,1183.6246744791667,852.033203125,1.4500000476837158,1.3600000143051147
2025-09-21,B,18949.870243479367,26.45804470526995,851.4115397135416,877.7489420572916,1190.8500162760417,904.2694498697916,1.440000057220459,1.3600000143051147
2025-09-22,A,16754.69757840296,,853.7999674479166,891.1251627604166,1174.3717447916667,965.961181640625,1.3600000143051147,1.36999998092651
2025-09-22,B,17146.862637542676,28.472730866999576,852.4622395833334,899.9361165364584,926.7001953125,947.7168782552084,1.4199999570846558,1.3600000143051147
2025-09-23,A,3545.3370422059625,,852.5638020833334,889.0716959635416,1159.8994140625,975.9713541666666,1.399999976158142,1.3200000524520874
2025-09-23,B,16912.235400566027,39.4538502678099,850.54052734375,900.3474934895834,1038.346435546875,1002.32470703125,1.409999966621399,1.340000033378601
2025-09-24,A,17964.807395140815,,867.2534993489584,895.8346354166666,1158.9752604166667,944.7586263020834,1.4199999570846558,1.3200000524520874
2025-09-24,B,19400.683417107335,28.955326866611124,855.6636555989584,905.23193359375,1169.180908203125,917.9366048177084,1.3600000143051147,1.340000033378601
2025-09-25,A,17996.946504069907,,829.6700846354166,905.0379231770834,1140.2505696614583,873.751953125,1.4600000381469727,1.3799999952316284
2025-09-25,B,19086.836466349578,29.88637919934044,827.0931803385416,906.9495442708334,1219.5493977864583,898.8564453125,1.5,1.440000057220459
2025-09-26,A,19491.800625628806,,827.211669921875,908.2574869791666,1310.850830078125,880.4269205729166,1.5499999523162842,1.440000057220459
2025-09-26,B,17762.39504493125,30.970202932384364,825.94775390625,907.20068359375,1254.1870930989583,911.4759928385416,1.4900000095367432,1.440000057220459
2025-09-27,A,18960.318132171134,,835.40478515625,905.61767578125,1194.9010416666667,954.194580078125,1.4800000190734863,1.4700000286102295
2025-09-27,B,17763.923348370212,34.311123911644266,849.4210611979166,903.4427083333334,1112.8804524739583,1003.596923828125,1.350000023841858,1.3799999952316284
2025-09-28,A,19164.710925749638,,850.8961588541666,898.470703125,1113.1505533854167,945.1243489583334,1.3600000143051147,1.3300000429153442
2025-09-28,B,17468.902759002463,31.49102378835676,848.9225260416666,896.6600748697916,1171.767822265625,1020.61474609375,1.3799999952316284,1.3200000524520874
2025-09-29,A,16723.54947647944,,849.2843424479166,892.6715494791666,1016.0126139322916,1021.106201171875,1.3899999856948853,1.350000023841858
2025-09-29,B,19299.03700334536,28.831633191627816,847.6686197916666,896.14990234375,1073.6119791666667,991.0850423177084,1.4500000476837158,1.3300000429153442
2025-09-30,A,18432.76037231429,,848.2003580729166,888.4314778645834,1172.3368326822917,965.5027669270834,1.409999966621399,1.3300000429153442
2025-09-30,B,19550.306988347627,29.624016125810634,860.1128743489584,895.92822265625,1184.2852376302083,922.7002766927084,1.409999966621399,1.3300000429153442
2025-10-01,A,14352.96755285625,,864.82421875,896.228271484375,1139.5204264322917,927.0672200520834,1.4700000286102295,1.350000023841858
2025-10-01,B,16518.1499397732,31.759783241863115,829.7233072916666,872.521484375,1308.988037109375,865.6973470052084,1.5099999904632568,1.350000023841858
2025-10-02,A,10361.305421349341,,807.5520833333334,856.3529459635416,1071.863525390625,873.6538899739584,1.4299999475479126,1.2899999618530273
2025-10-02,B,1e-06,32.21408754924224,694.779641764328,848.491029221261,356.2956136067708,267.02280680338544,1.4299999475479126,1.2899999618530273
2025-10-03,A,1e-06,,0.0,0.0,0.0,0.0,1.4299999475479126,1.2899999618530273
2025-10-03,B,1e-06,0.0,0.0,0.0,0.0,0.0,1.4299999475479126,1.2899999618530273
2025-10-04,A,1e-06,,0.0,0.0,0.0,0.0,1.4299999475479126,1.2899999618530273
2025-10-04,B,1e-06,0.0,0.0,351.1167394737459,0.0,0.0,1.4299999475479126,1.2899999618530273
2025-10-05,A,1e-06,,564.5770401848876,380.3713413318132,0.0,0.0,1.4299999475479126,1.2899999618530273
2025-10-05,B,1e-06,0.0,0.0,0.0,0.0,0.0,1.4299999475479126,1.2899999618530273
2025-10-06,A,1e-06,,0.0,0.0,0.0,0.0,1.4299999475479126,1.2899999618530273
2025-10-06,B,1e-06,0.0,598.565867759145,611.6393054925046,0.0,0.0,1.4299999475479126,1.2899999618530273
2025-10-07,A,2983.65380859375,,0.0,0.0,2.5696616172790527,0.0,1.4299999475479126,1.2899999618530273
2025-10-07,B,9116.408575687454,25.8470584850582,585.7083563809329,562.2576661012328,490.1549479166667,317.2216389973958,1.4299999475479126,1.2899999618530273
2025-10-08,A,18771.276894019345,,0.0,0.0,0.0,0.0,1.4299999475479126,1.2899999618530273
2025-10-08,B,18698.25184298879,29.73585912605766,771.8102803230817,803.9044319994099,625.6692301432291,393.8629150390625,1.4299999475479126,1.2899999618530273
2025-10-09,A,14598.172953997222,,813.4776204427084,834.2841796875,1273.1243489583333,836.170166015625,1.4600000381469727,1.3600000143051147
2025-10-09,B,13711.12823907515,40.86627012088998,815.64501953125,833.129638671875,1128.640625,868.357666015625,1.5499999523162842,1.3600000143051147
2025-10-10,A,17219.747048854108,,818.2650553385416,773.0399576822916,1072.558349609375,931.3650716145834,1.4299999475479126,1.3600000143051147
2025-10-10,B,17582.0608986316,37.46155952493237,817.9581705729166,819.8968098958334,978.2757975260416,1001.1829427083334,1.4299999475479126,1.3700000047683716
2025-10-11,A,19232.875014588644,,819.3067220052084,814.743896484375,1283.4076334635417,940.8040364583334,1.4299999475479126,1.399999976158142
2025-10-11,B,20179.092291654906,36.992571029790625,819.01611328125,822.8740234375,1114.3743489583333,940.9500325520834,1.409999966621399,1.399999976158142
2025-10-12,A,18233.96537381923,,820.2979329427084,818.0409342447916,1167.5091959635417,907.7923177083334,1.3799999952316284,1.3700000047683716
2025-10-12,B,17551.349170056943,31.533326292729342,818.886474609375,827.5287272135416,1219.7801106770833,890.5099283854166,1.350000023841858,1.3600000143051147
2025-10-13,A,14839.931690795564,,820.0615234375,823.1349283854166,1165.197998046875,878.560791015625,1.3600000143051147,1.340000033378601
2025-10-13,B,17604.50339966557,31.713296814420694,818.8843587239584,830.757568359375,1168.0320638020833,862.2486979166666,1.440000057220459,1.340000033378601
2025-10-14,A,17800.661639056783,,819.2911783854166,830.2716471354166,1117.2450358072917,837.716552734375,1.4700000286102295,1.3200000524520874
2025-10-14,B,18773.471363436158,34.75078957889086,817.8738606770834,833.01025390625,926.7236328125,912.45751953125,1.4900000095367432,1.2899999618530273
2025-10-15,A,18222.31364684151,,818.615478515625,829.6619466145834,1182.0137532552083,997.59423828125,1.4500000476837158,1.2699999809265137
2025-10-15,B,18092.160110928093,40.32221449131456,816.937744140625,832.678466796875,1076.957275390625,946.46533203125,1.4500000476837158,1.25
2025-10-16,A,17905.489523624467,,817.9248860677084,830.83740234375,1062.8111165364583,995.8474934895834,1.4600000381469727,1.2699999809265137
2025-10-16,B,19121.023799036266,31.978976515602223,815.3317057291666,827.2024739583334,1141.0641276041667,1006.36865234375,1.440000057220459,1.25
2025-10-17,A,6033.494428973351,,840.7125651041666,847.5026041666666,1133.6710611979167,957.231201171875,1.5199999809265137,1.309999942779541
2025-10-17,B,19371.37301703023,34.65084011443954,849.431640625,859.2416178385416,1092.2486165364583,972.9463704427084,1.3899999856948853,1.3200000524520874
2025-10-18,A,18044.70630504157,,850.6609700520834,857.047607421875,1084.8795572916667,882.492919921875,1.3899999856948853,1.340000033378601
2025-10-18,B,18453.908761330225,28.38573458516132,869.246826171875,868.505859375,1109.1712239583333,942.1363932291666,1.3700000047683716,1.309999942779541
2025-10-19,A,13816.599922481199,,874.93505859375,868.8513997395834,1134.9744466145833,911.5813802083334,1.4199999570846558,1.3300000429153442
2025-10-19,B,17834.439021234062,28.75261066843124,871.717529296875,870.55126953125,1221.7500813802083,933.8631998697916,1.5299999713897705,1.440000057220459
2025-10-20,A,16999.179447113667,,871.2798665364584,860.2959798177084,999.8133951822916,904.8565266927084,1.5,1.3700000047683716
2025-10-20,B,17914.011955061043,33.76402879991581,868.8179524739584,864.0501302083334,1124.0651041666667,1037.70458984375,1.5199999809265137,1.3200000524520874
2025-10-21,A,17186.66484858802,,870.408203125,869.656982421875,1141.447265625,1053.704833984375,1.440000057220459,1.350000023841858
2025-10-21,B,18694.342188209197,27.8007804791267,870.402099609375,873.0353190104166,1017.0403645833334,1023.4228515625,1.3700000047683716,1.2999999523162842
2025-10-22,A,7256.274611692088,,870.02099609375,872.794189453125,1100.17236328125,984.2721354166666,1.4600000381469727,1.2999999523162842
2025-10-22,B,16151.077290865534,37.45788945498773,871.1124674479166,877.0572916666666,1014.4147135416666,1002.144775390625,1.5,1.350000023841858
2025-10-23,A,18043.687440257156,,873.1809895833334,867.5806477864584,1097.4829915364583,881.9168294270834,1.4600000381469727,1.340000033378601
2025-10-23,B,17408.71541140011,32.741645322518345,873.2166341145834,873.6298828125,1185.9881998697917,972.58203125,1.4299999475479126,1.3799999952316284
2025-10-24,A,16834.947502826803,,873.2373857592697,874.4173173994781,1230.1742350260417,933.8543294270834,1.4500000476837158,1.3799999952316284
2025-10-24,B,17888.27743733771,33.96141925273641,873.1832682291666,875.0247395833334,1076.4420572916667,909.1261393229166,1.440000057220459,1.399999976158142
2025-10-25,A,17925.75083853928,,873.2540690104166,871.22509765625,1115.5667317708333,919.9353841145834,1.3799999952316284,1.350000023841858
2025-10-25,B,18329.20752333507,33.51182996468865,873.1259765625,867.865966796875,1300.015869140625,900.8914388020834,1.399999976158142,1.3300000429153442
2025-10-26,A,16576.40382960268,,873.2366536458334,867.6720377604166,1206.5814615885417,928.5952962239584,1.350000023841858,1.3200000524520874
2025-10-26,B,19157.68998416255,32.641096373645496,873.14892578125,816.3986002604166,1022.018798828125,1024.674560546875,1.3700000047683716,1.3600000143051147
2025-10-27,A,18250.22175271012,,873.234375,723.9617513020834,1207.586669921875,924.2850748697916,1.3799999952316284,1.350000023841858
