codigo_de_batea,ano,ciclo,n_batea,fecha_rebose,inicio_de_carga,fin_de_carga,tms,horas_de_lixiviacion,cut_pct,cusac_pct,pctc,fet_pct,indice_solubilidad,pctrec_cusac,p80_mm,pcthumedad_inicial,tiempo_de_lixiviacion_h,ratio_de_curado_kg_tn,pctoxi_2,pctoxi_3,pctoxi_3m,pctoxi_4,pctoxi_4m
25-C28-B04-Jul,2025,28,Batea 04,2025-07-05 19:42:00,2025-07-05 06:00:02.000,2025-07-05 15:57:09.000,15843.164767524082,90.301,0.5307966706302021,0.40714574081550264,0.395851901641523,10.21617122473246,76.70465233553713,86.28394777300751,9.229497083131864,1.103840402471397,90.301,23.111268425739624,9.84,37.7,0.0,52.46,0.0
25-C28-B05-Jul,2025,28,Batea 05,2025-07-06 05:05:00,2025-07-05 15:57:20.000,2025-07-06 01:22:27.000,15391.978661689975,90.176,0.6318910256410256,0.519343137254902,0.439692739027085,11.776722756410257,82.18871865256375,51.0654506904182,8.846524598768767,2.0118496200026983,90.176,23.429169480726895,11.59,53.62,0.0,34.78,0.0
25-C28-B06-Jul,2025,28,Batea 06,2025-07-06 18:14:00,2025-07-06 01:22:40.000,2025-07-06 11:41:35.000,15307.105986138515,92.575,0.565775827682489,0.4320654316121403,0.41294066913465,12.480893498205027,76.3668948851971,79.12741439457913,9.255203335449774,2.228500344030949,92.575,23.357854983679797,12.9,59.68,0.0,27.42,0.0
25-C28-B07-Jul,2025,28,Batea 07,2025-07-07 01:15:00,2025-07-06 11:41:32.000,2025-07-06 21:10:11.000,15477.058874118946,98.741,0.5801703163017031,0.46702526648243187,0.44215841670894,10.433414436334145,80.49795954048207,66.87765858898005,9.180363197797154,2.11827172957915,98.741,23.44067999865292,10.17,54.24,0.0,35.59,0.0
25-C28-B08-Jul,2025,28,Batea 08,2025-07-07 10:55:00,2025-07-06 21:10:20.000,2025-07-07 06:23:07.000,15061.38657373796,97.992,0.6028915662650602,0.43805423594616,0.472941761527847,9.511887550200802,72.65887606620959,74.45315680376657,8.786980104124176,1.739388219350467,97.992,23.374351149543067,5.97,55.22,0.0,38.81,0.0
25-C28-B09-Jul,2025,28,Batea 09,2025-07-07 21:25:00,2025-07-07 06:23:20.000,2025-07-07 16:40:20.000,15183.703687293852,104.11,0.5762209767814251,0.4725019984012789,0.418116760292103,10.712049639711768,82.0001383914405,72.90371226042156,9.610584858408627,2.015335007138286,104.11,21.701523545713588,4.62,64.62,0.0,30.77,0.0
25-C28-B11-Jul,2025,28,Batea 11,2025-07-08 09:55:00,2025-07-07 18:32:33.000,2025-07-08 05:05:00.000,,100.85,0.5943245403677059,0.514405762304922,0.398925885925823,13.266706634692248,86.5530072149909,77.98938162466017,9.089215738156073,1.6823899371069184,100.85,,21.21,63.64,0.0,15.15,0.0
25-C28-B12-Jul,2025,28,Batea 12,2025-07-08 18:58:00,2025-07-08 05:05:07.000,2025-07-08 14:49:40.000,15856.927107495434,105.49,0.5972941176470588,0.49598039215686274,0.447675483822545,12.09078431372549,83.03788326439499,79.13561156738463,9.740078739080051,1.9240035409733194,105.49,20.157075837389385,17.46,65.08,0.0,17.46,0.0
25-C28-B13-Jul,2025,28,Batea 13,2025-07-09 05:30:00,2025-07-08 14:49:47.000,2025-07-09 00:34:44.000,15708.120966398223,102.84,0.6683073229291717,0.5646800000000001,0.40598453758215,13.041696678671467,84.4940614334471,66.55669049429007,9.573072100491974,2.699944459872258,102.84,21.29864216639281,12.7,77.78,0.0,9.52,0.0
25-C28-B14-Jul,2025,28,Batea 14,2025-07-09 12:30:00,2025-07-09 00:34:52.000,2025-07-09 14:01:47.330,13889.05440297983,110.18,0.6518429487179487,0.5833529411764705,0.345374876041603,11.693589743589744,89.49286669800065,86.93228962303108,9.032082334857568,2.4371002881439314,110.18,22.35654427524344,1.1,85.71,0.0,13.19,0.0
25-C28-B15-Jul,2025,28,Batea 15,2025-07-10 02:45:00,2025-07-09 09:21:00.000,2025-07-09 22:34:00.000,15719.908383250451,101.917,0.5848762968874701,0.5169867947178871,0.3899534432262,11.988587390263369,88.39250239223749,85.14380796758135,9.304949720323737,1.9711375452079567,101.917,19.3096259141175,4.69,82.81,0.0,12.5,0.0
25-C29-B01-Jul,2025,29,Batea 01,2025-07-10 10:36:00,2025-07-09 23:46:00.000,2025-07-10 08:48:00.000,14670.021939447126,112.02,0.6915986949429036,0.5940312119983786,0.358899682813127,12.86827079934747,85.89247150725467,82.41358194989944,8.937987078811028,2.4599605089951737,112.02,20.9259215430104,6.12,81.63,0.0,12.24,0.0
25-C29-B02-Jul,2025,29,Batea 02,2025-07-10 21:37:00,2025-07-10 08:49:00.000,2025-07-10 18:41:00.000,15871.703931904794,104.958,0.6774653465346535,0.5652397938961552,0.391919540547694,13.838693069306933,83.43449547455816,84.09595016804185,9.624838426171648,2.4360466443029596,104.958,16.4937977298771,2.78,80.56,0.0,16.67,0.0
25-C29-B03-Jul,2025,29,Batea 03,2025-07-11 07:50:00,2025-07-10 18:41:00.000,2025-07-11 04:22:00.000,15710.179249119003,115.487,0.5666666666666665,0.4441736863217008,0.358741875343344,14.191666666666666,78.38359170382957,70.57562767779174,8.478058349353857,1.4417863919761453,115.487,20.73849926845294,5.08,79.66,0.0,15.25,0.0
25-C29-B04-Jul,2025,29,Batea 04,2025-07-12 01:22:00,2025-07-11 04:22:00.000,2025-07-11 22:13:00.000,15966.096315851688,108.41,0.5556,0.4492755102040817,0.372654945155069,15.30548,80.86312278691176,85.69902758379659,9.411047134877386,1.7833641987469955,108.41,16.70200877144333,3.7,85.19,0.0,11.11,0.0
25-C29-B05-Jul,2025,29,Batea 05,2025-07-12 13:05:00,2025-07-11 22:13:00.000,2025-07-12 08:01:00.000,15941.81882066051,106.55,0.5204180064308681,0.4153267842822775,0.393180130393677,14.431792604501606,79.80638239838636,83.41415996694252,8.676914805173096,2.365146860236952,106.55,20.660425202001257,11.54,76.92,0.0,11.54,0.0
25-C29-B06-Jul,2025,29,Batea 06,2025-07-12 21:10:00,2025-07-12 08:01:00.000,2025-07-12 18:18:00.000,16640.646245245232,109.94,0.529718875502008,0.4181501393866986,0.312828247227353,24.96566265060241,78.93812335654886,78.0322785244075,9.7011790461962,2.9813068724041987,109.94,20.812999073715257,5.33,84.0,0.0,10.67,0.0
25-C29-B07-Jul,2025,29,Batea 07,2025-07-13 08:48:00,2025-07-12 18:18:00.000,2025-07-13 05:21:00.000,,107.76,0.7089728453364817,0.554052443384982,0.293855821920975,31.312436048799682,78.14861274722395,,9.28302072412308,2.468694238786159,107.76,,0.0,83.58,0.0,16.42,0.0
25-C29-B08-Jul,2025,29,Batea 08,2025-07-14 02:42:00,2025-07-13 05:21:00.000,2025-07-13 16:22:00.000,15697.00854197349,100.42,0.7305511182108626,0.5785841938046067,0.185893711114651,28.620726837060705,79.19831745950556,,9.762988028638219,2.768777614138439,100.42,20.302317150604196,0.0,86.57,0.0,13.43,0.0
25-C29-B09-Jul,2025,29,Batea 09,2025-07-14 16:08:00,2025-07-13 16:22:00.000,2025-07-14 02:25:00.000,14836.202090592335,97.703,0.5910657051282051,0.47916832076220717,0.192787524855128,23.82059294871795,81.06853715328877,,9.112987188004452,2.264808362369338,97.703,19.77025089524354,0.0,88.33,0.0,11.67,0.0
25-C29-B11-Jul,2025,29,Batea 11,2025-07-15 05:12:00,2025-07-14 02:48:00.000,2025-07-14 11:59:00.000,14664.758487634015,95.363,0.5702788844621515,0.4649028733306354,0.282828955777108,18.643194555644513,81.5220212421332,,8.494313912766398,2.025932070857726,95.363,19.253284190576974,0.0,85.45,0.0,14.55,0.0
25-C29-B12-Jul,2025,29,Batea 12,2025-07-15 13:00:00,2025-07-14 12:01:00.000,2025-07-15 01:11:00.000,14478.478633888797,96.228,0.5105263157894736,0.4048728813559322,0.358641144468772,14.32547846889952,79.30499737899704,,9.050499354217571,2.225292855964362,96.228,20.02202944366013,0.0,91.04,0.0,8.96,0.0
25-C29-B13-Jul,2025,29,Batea 13,2025-07-15 22:29:00,2025-07-15 01:11:00.000,2025-07-15 10:31:00.000,14916.252535391644,97.105,0.48698959167333866,0.38217703349282295,0.380338153348233,14.794035228182546,78.47745414427224,,8.278327347443335,1.5298882004776573,97.105,19.150863996624743,0.0,87.72,0.0,12.28,0.0
25-C29-B14-Jul,2025,29,Batea 14,2025-07-16 02:24:00,2025-07-15 10:31:00.000,2025-07-15 19:16:00.000,13515.139377471847,103.33,0.4119839679358718,0.3368585858585858,0.374197974022901,12.85310621242485,81.76497438633831,,9.087841801611852,2.6006098481417745,103.33,19.472729998703617,0.0,98.08,0.0,1.92,0.0
25-C29-B15-Jul,2025,29,Batea 15,2025-07-16 12:47:00,2025-07-15 19:16:00.000,2025-07-16 06:13:00.000,15210.357263238013,102.404,0.5623176661264181,0.4362715603690333,0.400619823528579,11.895056726094003,77.58453746871122,,8.79476129147295,1.8433320648037403,102.404,23.13831350462226,5.88,77.94,0.0,16.18,0.0
25-C30-B01-Jul,2025,30,Batea 01,2025-07-16 23:46:00,2025-07-16 07:28:00.000,2025-07-16 17:18:00.000,13952.359416559417,101.36,0.6064619066613482,0.4508550488599348,0.541643690473855,11.163222975668129,74.34185789870143,81.42679552925833,6.709490475421578,1.8269109445580032,101.36,24.269726306060438,14.04,61.4,0.0,24.56,0.0
25-C30-B02-Jul,2025,30,Batea 02,2025-07-17 11:18:00,2025-07-16 17:18:00.000,2025-07-17 02:42:00.000,15130.608429118773,99.216,0.553728949478749,0.4256349206349207,0.471917210838947,10.66495589414595,76.8670160799053,70.37065092427,7.985340974393672,2.003831417624521,99.216,24.551560246686666,12.73,60.0,0.0,27.27,0.0
25-C30-B03-Jul,2025,30,Batea 03,2025-07-17 19:11:00,2025-07-17 02:42:00.000,2025-07-17 12:21:55.000,15194.765965656956,105.97,0.5774077046548957,0.4517714171337069,0.430841144670223,10.501805778491171,78.24132125215077,70.00507664544605,9.015645603160905,1.5628014663322398,105.97,23.194976783245085,4.41,64.71,0.0,30.88,0.0
25-C30-B04-Jul,2025,30,Batea 04,2025-07-18 10:30:00,2025-07-17 12:21:00.000,2025-07-18 04:18:30.000,16029.704546963161,104.21700000000001,0.6964799999999999,0.5300359712230216,0.398638590814769,12.20004,76.10210935317909,71.4260625723895,9.05838779133694,1.2706051554375484,104.21700000000001,18.006904473861518,2.35,80.0,0.0,17.65,0.0
25-C30-B05-Jul,2025,30,Batea 05,2025-07-18 22:00:00,2025-07-18 04:18:30.000,2025-07-18 16:52:30.000,15832.46323930752,98.76,0.6780314960629922,0.5330205811138015,0.413559153688381,13.877992125984251,78.61295296882219,61.324717314432306,9.347044239835002,1.6128309762147661,98.76,20.43740157193209,1.59,61.9,0.0,36.51,0.0
25-C30-B06-Jul,2025,30,Batea 06,2025-07-19 09:06:00,2025-07-18 16:52:30.000,2025-07-19 02:31:30.000,15432.345161290323,97.793,0.5488076311605723,0.42869033293221026,0.390294763983732,11.651687177451368,78.11304154529556,78.56573962732402,8.931339924843318,1.8548387096774195,97.793,24.807487709494897,3.17,87.3,0.0,9.52,0.0
25-C30-B07-Jul,2025,30,Batea 07,2025-07-19 17:25:00,2025-07-19 02:31:00.000,2025-07-19 12:19:50.000,15551.277271653953,96.344,0.5940983606557377,0.4815981825365468,0.437393556243691,11.364180327868851,81.06371174042316,73.83055280194746,9.147141883533845,1.6986266014288613,96.344,25.696557333200943,4.0,72.0,0.0,24.0,0.0
25-C30-B08-Jul,2025,30,Batea 08,2025-07-20 09:57:00,2025-07-19 12:19:00.000,2025-07-19 23:03:00.000,15917.685749788472,72.4862,0.5936085748312823,0.47563008130081297,0.417293615813459,15.186939261611752,80.12520395885426,81.01150727538,9.52287632279389,1.572559053991637,72.4862,24.275231994601974,0.0,100.0,0.0,0.0,0.0
25-C30-B09-Jul,2025,30,Batea 09,2025-07-20 15:17:00,2025-07-19 23:03:00.000,2025-07-20 08:47:55.000,15215.191293305548,100.46919999999999,0.6547694753577107,0.5160483870967741,0.503206548541371,13.634340222575517,78.81375148327568,,8.977234082273936,1.7106505600416775,100.46919999999999,26.025247609510103,11.63,86.05,0.0,2.33,0.0
25-C30-B11-Jul,2025,30,Batea 11,2025-07-21 01:12:00,2025-07-20 09:05:05.000,2025-07-20 19:03:05.000,15779.287838749267,86.35373,0.48713147410358565,0.40391902672516955,0.398325765346765,11.396733067729084,82.91786677681979,86.70445565208082,9.583786465349194,1.870100505290625,86.35373,24.657100835928034,16.36,74.55,0.0,9.09,0.0
25-C30-B12-Jul,2025,30,Batea 12,2025-07-21 10:08:00,2025-07-20 19:03:05.000,2025-07-21 04:46:15.000,15584.706852791878,104.721,0.5332526230831316,0.42655102040816323,0.399818464386171,15.81505246166263,79.99042141451706,72.53036411698488,9.441472546343059,2.0568950930626055,104.721,27.529530028466745,31.03,68.97,0.0,0.0,0.0
25-C30-B13-Jul,2025,30,Batea 13,2025-07-21 21:07:00,2025-07-21 04:46:42.000,2025-07-21 14:39:42.000,15330.010731914646,103.8446,0.5471146245059288,0.4549780963759459,0.482566169100771,9.874189723320159,83.159556699259,75.76639518872877,9.640861798651404,1.554002492199801,103.8446,27.7266082342298,35.62,64.38,0.0,0.0,0.0
25-C30-B14-Jul,2025,30,Batea 14,2025-07-22 07:50:00,2025-07-21 14:39:54.000,2025-07-21 23:53:54.000,14096.181613404906,101.14,0.5176188573711545,0.4202337398373984,0.410600904365134,13.065521374350778,81.18594093956533,82.59634045564383,9.580873262869645,2.1370340641147845,101.14,27.78268994053058,26.32,73.68,0.0,0.0,0.0
25-C30-B15-Jul,2025,30,Batea 15,2025-07-22 17:03:00,2025-07-21 23:53:04.000,2025-07-22 09:41:04.000,15535.805550230647,103.3675,0.5794779116465864,0.44974031162604877,0.375922800253963,16.662248995983937,77.6112950272965,76.30595703201311,9.181885207475238,2.142822182976519,103.3675,28.14733390552553,19.67,80.33,0.0,0.0,0.0
25-C31-B01-Jul,2025,31,Batea 01,2025-07-23 00:47:00,2025-07-22 10:20:04.000,2025-07-22 19:58:01.000,14751.614492658733,108.3,0.515010060362173,0.41369047619047616,0.381133530941018,17.603782696177063,80.32667864770538,77.02105428830679,10.062195983498599,2.2288423660102903,108.3,26.19417159442514,19.3,80.7,0.0,0.0,0.0
25-C31-B02-Jul,2025,31,Batea 02,2025-07-23 14:56:00,2025-07-22 19:58:14.000,2025-07-23 09:39:32.000,15633.283253133724,101.56,0.5961196443007275,0.4554945710535736,0.463217668773322,16.066168148746968,76.40992465327781,66.17121742389442,9.087747072444275,2.218643650652205,101.56,25.44242232051266,21.95,78.05,0.0,0.0,0.0
25-C31-B03-Jul,2025,31,Batea 03,2025-07-24 04:45:00,2025-07-23 09:39:41.000,2025-07-23 21:47:53.580,15571.2861677116,98.539,0.6297254901960784,0.5123529411764706,0.427650621080187,16.102588235294117,81.36131523228298,62.22340649255479,9.772380755619682,2.5820434952978055,98.539,17.40201895887825,21.31,78.69,0.0,0.0,0.0
25-C31-B04-Jul,2025,31,Batea 04,2025-07-24 16:30:00,2025-07-24 01:26:00.000,2025-07-24 11:26:00.000,15303.160905550147,99.334,0.6072596729158357,0.49408837579617837,0.392007669016314,15.813562026326288,81.36360733847997,71.43355015257083,8.930762402145726,1.7516634209672184,99.334,26.637191964277157,25.71,74.29,0.0,0.0,0.0
25-C31-B05-Jul,2025,31,Batea 05,2025-07-25 01:55:00,2025-07-24 11:26:00.000,2025-07-24 21:08:00.000,15048.597460189478,99.63,0.5021632653061225,0.3975612244897959,0.392230313300954,16.85983673469388,79.16971470373079,70.77667686960683,9.595877954594599,2.4591816166095546,99.63,28.614378477771773,16.39,83.61,0.0,0.0,0.0
25-C31-B06-Jul,2025,31,Batea 06,2025-07-25 12:10:00,2025-07-24 21:08:00.000,2025-07-25 06:41:00.000,15252.702541774584,99.254,0.5274849094567404,0.41438123752495015,0.394837196010069,16.061408450704224,78.55793219785636,78.6060022822624,8.838734850750363,1.798206658675097,99.254,26.848392068055652,21.21,69.7,0.0,9.09,0.0
25-C31-B07-Jul,2025,31,Batea 07,2025-07-25 21:23:00,2025-07-25 06:41:00.000,2025-07-25 16:16:00.000,15235.14594954475,99.154,0.532863471606927,0.41379792332268367,0.395241299660405,16.90189287152638,77.65552442069561,75.95843809334019,9.616006339466784,2.012181955590744,99.154,27.142360760688717,17.91,59.7,0.0,22.39,0.0
25-C31-B08-Jul,2025,31,Batea 08,2025-07-26 07:10:00,2025-07-25 16:16:00.000,2025-07-26 01:52:00.000,15206.204599663439,104.05,0.5142914171656686,0.4075204081632653,0.401264438904029,15.26710737179487,79.23920068687259,74.02091474359267,9.635561312599918,2.499329317367022,104.05,27.192520149476522,19.67,65.57,0.0,14.75,0.0
25-C31-B09-Jul,2025,31,Batea 09,2025-07-26 17:18:00,2025-07-26 01:52:00.000,2025-07-26 11:34:00.000,15381.78665525377,105.97,0.50124,0.3916093117408907,0.380875992884167,19.017960000000002,78.12810464864948,75.33707069943695,9.251840369789443,2.3242189051564575,105.97,27.03772195392774,18.75,62.5,0.0,18.75,0.0
25-C31-B11-Jul,2025,31,Batea 11,2025-07-27 03:18:00,2025-07-26 12:19:00.000,2025-07-26 22:12:00.000,15303.35650235207,110.97,0.5581048387096774,0.4392914979757085,0.397025130052948,16.910040322580645,78.71128639402912,79.58044937172984,9.618543361031186,2.7741010015751524,110.97,26.739711274752985,16.44,67.12,0.0,16.44,0.0
25-C31-B12-Jul,2025,31,Batea 12,2025-07-27 12:57:00,2025-07-26 22:13:00.000,2025-07-27 07:50:00.000,15397.66435080917,113.41,0.6035345512311356,0.4772287968441814,0.405699928171603,15.966123907863379,79.07232417277417,78.06877719685119,9.059672183455985,2.447640960408206,113.41,27.042935926359885,19.35,61.29,0.0,19.35,0.0
25-C31-B13-Jul,2025,31,Batea 13,2025-07-28 01:40:00,2025-07-27 07:50:00.000,2025-07-27 18:47:00.000,14439.18081021061,111.35,0.599920095884938,0.48462689545091775,0.45551715749065,11.614782261286457,80.7819072531731,79.38927396444858,9.27309132433927,2.962494555036224,111.35,26.51851181458224,21.13,67.61,0.0,11.27,0.0
25-C31-B14-Jul,2025,31,Batea 14,2025-07-28 09:13:00,2025-07-27 18:47:00.000,2025-07-28 02:47:00.000,12766.200269701883,114.71,0.49314285714285716,0.4271938775510204,0.442454856648643,9.450448979591837,86.62680019864261,77.85964581206866,8.971854935506146,2.3094561547146992,114.71,26.06493937842016,28.57,52.38,0.0,19.05,0.0
25-C31-B15-Jul,2025,31,Batea 15,2025-07-28 22:00:00,2025-07-28 02:48:00.000,2025-07-28 12:17:00.000,15042.274709203966,113.415,0.5723779023218575,0.45198207171314736,0.381322488946572,19.27001601281025,78.96567457962247,76.52025444582688,9.390839239048807,2.2975142296442774,113.415,26.47265973110944,18.18,63.64,0.0,18.18,0.0
25-C32-B01-Jul,2025,32,Batea 01,2025-07-29 04:14:00,2025-07-28 13:12:09.000,2025-07-29 00:59:13.000,14317.807591042987,117.44,0.554910536779324,0.46243131868131865,0.370252352086769,20.438369781312126,83.334391407532,81.88256793828168,9.226864166405914,1.473936202566843,117.44,25.161200033868507,21.74,60.87,0.0,17.39,0.0
25-C32-B02-Jul,2025,32,Batea 02,2025-07-29 15:18:00,2025-07-29 00:59:23.000,2025-07-29 10:55:06.000,15481.94949362979,118.842,0.5536345776031434,0.4237495037713379,0.356086981296548,19.76220039292731,76.53956615316217,76.96239419682315,9.396290095157037,2.087341932520924,118.842,25.00243171073225,11.59,76.81,0.0,11.59,0.0
25-C32-B03-Jul,2025,32,Batea 03,2025-07-30 04:49:00,2025-07-29 14:15:40.000,2025-07-30 01:17:35.000,17152.25700317125,114.7,0.54948,0.43027653517690123,0.192625938616797,31.861559999999997,78.30613219351046,72.14009029546884,9.578167389485118,1.8075509321545262,114.7,24.28317208722407,17.65,56.86,0.0,25.49,0.0
25-C32-B04-Jul,2025,32,Batea 04,2025-07-30 17:08:00,2025-07-30 01:17:43.000,2025-07-30 11:52:12.000,16361.982130378357,110.32,0.5595944212888747,0.4193138756752399,0.204249691383153,30.657371640109456,74.93174694441443,85.71870945714464,9.85171165121279,2.0240590995307977,110.32,22.669591589404877,11.43,65.71,0.0,22.86,0.0
25-C32-B05-Jul,2025,32,Batea 05,2025-07-31 03:01:00,2025-07-30 11:52:12.000,2025-07-30 21:42:40.000,15464.078239372291,110.74,0.6155959595959597,0.4743197278911564,0.198820259681761,29.41935353535354,77.05049399649593,82.80434213614033,10.118352757582688,2.6191546639024494,110.74,23.1976225963929,8.7,68.12,0.0,23.19,0.0
25-C32-B06-Jul,2025,32,Batea 06,2025-08-01 05:48:00,2025-07-30 21:42:40.000,2025-07-31 23:17:39.000,15082.90801390235,93.428,0.5674215335717123,0.43625398724082926,0.283647095392325,24.182677791021057,76.8835797426948,85.93952237009388,9.193169849849435,1.9571761966825962,93.428,22.640695334033428,9.0,79.0,0.0,12.0,0.0
25-C32-B07-Ago,2025,32,Batea 07,2025-08-01 14:50:00,2025-07-31 23:17:39.000,2025-08-01 08:38:55.000,14684.075571243564,96.391,0.49710317460317455,0.3984938524590164,0.252260340835137,22.56297619047619,80.16320812618515,85.69253867806947,9.214735203345368,2.0277850864454017,96.391,22.92891329543639,14.29,78.57,0.0,7.14,0.0
25-C32-B08-Ago,2025,32,Batea 08,2025-08-02 01:43:00,2025-08-01 08:38:55.000,2025-08-01 18:33:26.000,14477.546315167909,94.769,0.6296087131908027,0.44492436305732486,0.375044996084337,16.966841468334007,70.66680522931243,85.78376612650817,9.795709754798883,1.9667773891663871,94.769,24.381807156500756,21.74,52.17,0.0,26.09,0.0
25-C32-B09-Ago,2025,32,Batea 09,2025-08-02 12:00:00,2025-08-01 19:55:26.000,2025-08-02 07:16:00.000,14761.922859771928,94.875,0.7093700159489632,0.5177441676551997,0.397654706334375,13.637200956937797,72.98647476135355,89.65317879594839,9.204181759746977,2.0832922540997076,94.875,28.844854425901605,38.89,50.0,0.0,11.11,0.0
25-C32-B11-Ago,2025,32,Batea 11,2025-08-02 22:31:00,2025-08-02 07:16:00.000,2025-08-02 17:12:10.000,15211.20851427092,96.135,0.7037766171153074,0.52337907716786,0.391481006126625,20.166532744073926,74.36721602276666,79.00036485380156,9.351427390375655,2.2164533667336075,96.135,29.073693778165808,31.25,50.0,0.0,18.75,0.0
25-C32-B12-Ago,2025,32,Batea 12,2025-08-03 07:04:00,2025-08-02 17:12:10.000,2025-08-03 03:05:10.000,15585.805180610847,95.863,0.6813795853269535,0.5265475239616613,0.395206699773194,22.675358851674634,77.27668032628281,75.87858950257778,9.084099282805518,1.9514017324430792,95.863,29.452718407338647,21.43,57.14,0.0,21.43,0.0
25-C32-B13-Ago,2025,32,Batea 13,2025-08-03 18:31:00,2025-08-03 03:05:10.000,2025-08-03 12:40:32.000,15302.52278700352,94.468,0.9061465721040188,0.6973026576755256,0.396599515543889,25.00579196217494,76.95252392297087,,8.144442366407766,1.8061936152238123,94.468,29.054542723067605,31.58,52.63,0.0,15.79,0.0
25-C32-B14-Ago,2025,32,Batea 14,2025-08-04 00:42:00,2025-08-03 12:40:32.000,2025-08-03 21:20:09.000,13329.630457833018,101.16,0.7602073365231258,0.5907211346384339,0.49808635245854,19.12292663476874,77.70526621594422,85.45688351112138,7.962523346682447,2.246769889754933,101.16,27.2297186376502,28.57,42.86,0.0,28.57,0.0
25-C32-B15-Ago,2025,32,Batea 15,2025-08-04 13:00:00,2025-08-03 21:20:09.000,2025-08-04 07:23:49.000,15499.374389216513,100.16,0.8397614314115308,0.6451472962066183,0.394184565990335,21.770457256461235,76.82506865339228,88.68593474024668,8.850941179318975,2.4705865264503384,100.16,27.675789698742523,34.21,44.74,0.0,21.05,0.0
25-C33-B01-Ago,2025,33,Batea 01,2025-08-04 21:10:00,2025-08-04 08:27:09.000,2025-08-04 17:48:39.000,14962.049862261232,104.5,0.856155679110405,0.6745092265410286,0.373878731262021,19.7148927720413,78.78347863578765,73.87995896874868,9.36489313804732,1.591358443427834,104.5,28.33382620990423,32.35,38.24,0.0,29.41,0.0
25-C33-B02-Ago,2025,33,Batea 02,2025-08-05 08:35:00,2025-08-04 17:48:09.000,2025-08-05 03:20:39.000,15200.765183032361,101.08,0.596488427773344,0.4791847183930681,0.337563122900757,15.262529928172388,80.33428581034443,68.13622877256749,9.352833458879065,2.5342063155144823,101.08,27.314498271312694,27.78,27.78,0.0,44.44,0.0
25-C33-B03-Ago,2025,33,Batea 03,2025-08-05 17:15:00,2025-08-05 03:20:00.000,2025-08-05 13:53:00.000,15940.829432606313,104.1,0.7858823529411765,0.6148771790808241,0.379191527810702,19.610831643002026,78.24035961357791,75.19228517431041,9.413356103737456,2.1554785624458965,104.1,26.361167954005044,12.5,31.25,0.0,56.25,0.0
25-C33-B04-Ago,2025,33,Batea 04,2025-08-06 07:55:00,2025-08-05 13:53:00.000,2025-08-06 02:34:00.000,15613.30024726762,99.971,0.809430894308943,0.6619117647058823,0.38716502482851,23.129756097560975,81.77495686904734,86.10806002800015,9.66041703375353,1.7042291156659553,99.971,24.86713376035166,0.0,66.67,0.0,33.33,0.0
25-C33-B05-Ago,2025,33,Batea 05,2025-08-06 18:45:00,2025-08-06 02:34:00.000,2025-08-06 12:17:00.000,15377.696472145706,107.042,0.7586833602584814,0.605234693877551,0.398953061816262,18.068174474959612,79.77434666174162,73.38996810500976,9.703459932839827,2.3514321047389695,107.042,26.176370774223695,23.53,58.82,0.0,17.65,0.0
25-C33-B06-Ago,2025,33,Batea 06,2025-08-07 03:53:00,2025-08-06 12:17:00.000,2025-08-06 22:01:00.000,15375.937397319498,108.83,0.84121163810283,0.6455217912834866,0.398319849363264,20.98860103626943,76.73714461907835,78.18378287453575,9.855781428328743,2.2135754431474277,108.83,27.197809509501543,28.57,47.62,0.0,23.81,0.0
25-C33-B07-Ago,2025,33,Batea 07,2025-08-07 13:47:00,2025-08-06 22:01:00.000,2025-08-07 07:44:00.000,15170.86085465483,109.33,0.8312549019607842,0.6551938775510204,0.389611259450155,22.893098039215687,78.8198512881588,67.42050284921685,8.792401708818845,1.9970229027465818,109.33,27.184842014219385,15.38,69.23,0.0,15.38,0.0
25-C33-B08-Ago,2025,33,Batea 08,2025-08-08 07:42:00,2025-08-07 07:44:00.000,2025-08-08 00:58:00.000,15562.610559905093,101.02,0.8104099678456591,0.6450579073482428,0.386497033410874,20.583681672025723,79.5964922621846,73.94130751735445,9.232376185216992,1.8255705279769472,101.02,24.581694649052714,8.7,73.91,0.0,17.39,0.0
25-C33-B09-Ago,2025,33,Batea 09,2025-08-08 17:50:00,2025-08-08 00:58:00.000,2025-08-08 11:16:00.000,15242.100210021,102.76,0.6361224489795918,0.48194897959183675,0.297963607952146,21.683102040816326,75.76355470003209,,9.746223427570419,2.618833311902619,102.76,23.009549439969838,4.55,95.45,0.0,0.0,0.0
25-C33-B11-Ago,2025,33,Batea 11,2025-08-09 02:27:00,2025-08-08 11:24:00.000,2025-08-08 22:03:00.000,14908.066385213198,105.39,0.5892985971943887,0.43707139975796694,0.385618193403181,16.38496210610291,74.16807062477913,70.40635666754181,9.619150843777525,2.3062491139371017,105.39,22.794103656406236,0.0,100.0,0.0,0.0,0.0
25-C33-B12-Ago,2025,33,Batea 12,2025-08-09 12:02:00,2025-08-08 22:03:00.000,2025-08-09 07:44:00.000,15256.504396225631,105.86,0.5890873015873016,0.44748991935483867,0.371972392529029,18.694722222222225,75.96326013972336,74.14078937464565,9.450407582620738,2.601478573636163,105.86,25.84547961534697,5.88,94.12,0.0,0.0,0.0
